Hour,Flow (Veh/Hour),# Lane Points,% Observed
2014-08-13 11:00:00,4023,48,100
2014-08-13 12:00:00,4215,48,100
2014-08-13 13:00:00,4561,48,100
2014-08-13 14:00:00,5351,48,100
2014-08-13 15:00:00,6432,48,100
2014-08-13 16:00:00,6534,48,100
2014-08-13 17:00:00,6512,48,92
2014-08-13 18:00:00,4846,48,100
2014-08-13 19:00:00,4017,48,100
2014-08-13 20:00:00,3438,48,100
2014-08-13 21:00:00,2823,48,100
2014-08-13 22:00:00,2044,48,100
2014-08-13 23:00:00,1233,48,100
2014-08-14 00:00:00,802,48,100
2014-08-14 01:00:00,480,48,100
2014-08-14 02:00:00,373,48,100
2014-08-14 03:00:00,377,48,100
2014-08-14 04:00:00,627,48,100
2014-08-14 05:00:00,1612,48,100
2014-08-14 06:00:00,3116,48,100
2014-08-14 07:00:00,3866,48,100
2014-08-14 08:00:00,4008,48,100
2014-08-14 09:00:00,3890,48,100
2014-08-14 10:00:00,3724,48,100
2014-08-14 11:00:00,4132,48,100
2014-08-14 12:00:00,4249,48,100
2014-08-14 13:00:00,4577,48,100
2014-08-14 14:00:00,5561,48,100
2014-08-14 15:00:00,6516,48,100
2014-08-14 16:00:00,6712,48,100
2014-08-14 17:00:00,6423,48,100
2014-08-14 18:00:00,4882,48,100
2014-08-14 19:00:00,3918,48,100
2014-08-14 20:00:00,3386,48,100
2014-08-14 21:00:00,2805,48,100
2014-08-14 22:00:00,2146,48,100
2014-08-14 23:00:00,1325,48,100
2014-08-15 00:00:00,840,48,100
2014-08-15 01:00:00,527,48,100
2014-08-15 02:00:00,434,48,100
2014-08-15 03:00:00,416,48,100
2014-08-15 04:00:00,658,48,100
2014-08-15 05:00:00,1556,48,100
2014-08-15 06:00:00,3048,48,100
2014-08-15 07:00:00,3834,48,100
2014-08-15 08:00:00,3899,48,100
2014-08-15 09:00:00,3990,48,83
2014-08-15 10:00:00,4009,48,100
2014-08-15 11:00:00,4574,48,100
2014-08-15 12:00:00,4788,48,100
2014-08-15 13:00:00,5189,48,100
2014-08-15 14:00:00,6082,48,100
2014-08-15 15:00:00,6868,48,100
2014-08-15 16:00:00,6791,48,100
2014-08-15 17:00:00,6277,48,92
2014-08-15 18:00:00,5146,48,100
2014-08-15 19:00:00,4309,48,100
2014-08-15 20:00:00,3655,48,100
2014-08-15 21:00:00,3187,48,100
2014-08-15 22:00:00,2765,48,100
2014-08-15 23:00:00,1911,48,100
2014-08-18 00:00:00,894,48,100
2014-08-18 01:00:00,521,48,100
2014-08-18 02:00:00,375,48,100
2014-08-18 03:00:00,359,48,100
2014-08-18 04:00:00,698,48,100
2014-08-18 05:00:00,1571,48,92
2014-08-18 06:00:00,3117,48,83
2014-08-18 07:00:00,3971,48,100
2014-08-18 08:00:00,3976,48,92
2014-08-18 09:00:00,3640,48,100
2014-08-18 10:00:00,3767,48,100
2014-08-18 11:00:00,4105,48,100
2014-08-18 12:00:00,4280,48,100
2014-08-18 13:00:00,4480,48,100
2014-08-18 14:00:00,5487,48,100
2014-08-18 15:00:00,6476,48,100
2014-08-18 16:00:00,6457,48,100
2014-08-18 17:00:00,5900,48,100
2014-08-18 18:00:00,4899,48,100
2014-08-18 19:00:00,3555,48,100
2014-08-18 20:00:00,3014,48,100
2014-08-18 21:00:00,2501,48,100
2014-08-18 22:00:00,1744,48,100
2014-08-18 23:00:00,1140,48,100
2014-08-19 00:00:00,729,48,92
2014-08-19 01:00:00,376,48,100
2014-08-19 02:00:00,318,48,100
2014-08-19 03:00:00,334,48,100
2014-08-19 04:00:00,623,48,100
2014-08-19 05:00:00,1593,48,100
2014-08-19 06:00:00,3070,48,100
2014-08-19 07:00:00,4016,48,100
2014-08-19 08:00:00,4099,48,100
2014-08-19 09:00:00,3759,48,100
2014-08-19 10:00:00,3722,48,100
2014-08-19 11:00:00,3986,48,100
2014-08-19 12:00:00,4249,48,100
2014-08-19 13:00:00,4486,48,100
2014-08-19 14:00:00,5590,48,100
2014-08-19 15:00:00,6293,48,100
2014-08-19 16:00:00,6612,48,100
2014-08-19 17:00:00,6409,48,100
2014-08-19 18:00:00,5108,48,100
2014-08-19 19:00:00,3859,48,100
2014-08-19 20:00:00,3218,48,100
2014-08-19 21:00:00,2647,48,100
2014-08-19 22:00:00,1869,48,100
2014-08-19 23:00:00,1238,48,100
2014-08-20 00:00:00,714,48,100
2014-08-20 01:00:00,403,48,100
2014-08-20 02:00:00,311,48,100
2014-08-20 03:00:00,362,48,100
2014-08-20 04:00:00,637,48,100
2014-08-20 05:00:00,1602,48,100
2014-08-20 06:00:00,3134,48,100
2014-08-20 07:00:00,4230,48,100
2014-08-20 08:00:00,4048,48,100
2014-08-20 09:00:00,3500,48,100
2014-08-20 10:00:00,3563,48,100
2014-08-20 11:00:00,3963,48,100
2014-08-20 12:00:00,4284,48,100
2014-08-20 13:00:00,4608,48,100
2014-08-20 14:00:00,5547,48,100
2014-08-20 15:00:00,6288,48,100
2014-08-20 16:00:00,6497,48,100
2014-08-20 17:00:00,6588,48,100
2014-08-20 18:00:00,4709,48,100
2014-08-20 19:00:00,3743,48,100
2014-08-20 20:00:00,3266,48,100
2014-08-20 21:00:00,2801,48,100
2014-08-20 22:00:00,1963,48,100
2014-08-20 23:00:00,1169,48,100
2014-08-21 00:00:00,725,48,100
2014-08-21 01:00:00,458,48,100
2014-08-21 02:00:00,356,48,100
2014-08-21 03:00:00,398,48,100
2014-08-21 04:00:00,628,48,100
2014-08-21 05:00:00,1558,48,100
2014-08-21 06:00:00,3089,48,100
2014-08-21 07:00:00,4001,48,100
2014-08-21 08:00:00,4101,48,100
2014-08-21 09:00:00,3584,48,100
2014-08-21 10:00:00,3759,48,100
2014-08-21 11:00:00,4135,48,100
2014-08-21 12:00:00,4184,48,100
2014-08-21 13:00:00,4734,48,100
2014-08-21 14:00:00,5638,48,100
2014-08-21 15:00:00,6476,48,100
2014-08-21 16:00:00,6371,48,100
2014-08-21 17:00:00,6245,48,100
2014-08-21 18:00:00,4881,48,100
2014-08-21 19:00:00,3925,48,100
2014-08-21 20:00:00,3358,48,100
2014-08-21 21:00:00,2750,48,100
2014-08-21 22:00:00,2183,48,100
2014-08-21 23:00:00,1393,48,100
2014-08-22 00:00:00,867,48,100
2014-08-22 01:00:00,525,48,100
2014-08-22 02:00:00,403,48,100
2014-08-22 03:00:00,386,48,100
2014-08-22 04:00:00,631,48,100
2014-08-22 05:00:00,1619,48,100
2014-08-22 06:00:00,3011,48,100
2014-08-22 07:00:00,4039,48,100
2014-08-22 08:00:00,3955,48,100
2014-08-22 09:00:00,3923,48,100
2014-08-22 10:00:00,3955,48,100
2014-08-22 11:00:00,4324,48,100
2014-08-22 12:00:00,4753,48,100
2014-08-22 13:00:00,5190,48,100
2014-08-22 14:00:00,5924,48,100
2014-08-22 15:00:00,6313,48,100
2014-08-22 16:00:00,6855,48,100
2014-08-22 17:00:00,6563,48,100
2014-08-22 18:00:00,5164,48,100
2014-08-22 19:00:00,4581,48,100
2014-08-22 20:00:00,3709,48,100
2014-08-22 21:00:00,3129,48,100
2014-08-22 22:00:00,2667,48,100
2014-08-22 23:00:00,1793,48,100
2014-08-25 00:00:00,653,48,100
2014-08-25 01:00:00,422,48,100
2014-08-25 02:00:00,341,48,100
2014-08-25 03:00:00,361,48,100
2014-08-25 04:00:00,675,48,100
2014-08-25 05:00:00,1609,48,100
2014-08-25 06:00:00,2962,48,100
2014-08-25 07:00:00,4033,48,100
2014-08-25 08:00:00,3957,48,100
2014-08-25 09:00:00,3656,48,100
2014-08-25 10:00:00,3572,48,100
2014-08-25 11:00:00,4019,48,92
2014-08-25 12:00:00,4248,48,100
2014-08-25 13:00:00,4417,48,100
2014-08-25 14:00:00,5504,48,100
2014-08-25 15:00:00,6401,48,100
2014-08-25 16:00:00,6387,48,100
2014-08-25 17:00:00,6144,48,100
2014-08-25 18:00:00,4581,48,100
2014-08-25 19:00:00,3431,48,100
2014-08-25 20:00:00,2890,48,100
2014-08-25 21:00:00,2491,48,100
2014-08-25 22:00:00,1806,48,100
2014-08-25 23:00:00,1208,48,100
2014-08-26 00:00:00,711,48,100
2014-08-26 01:00:00,383,48,100
2014-08-26 02:00:00,301,48,100
2014-08-26 03:00:00,394,48,100
2014-08-26 04:00:00,643,48,100
2014-08-26 05:00:00,1565,48,100
2014-08-26 06:00:00,2986,48,100
2014-08-26 07:00:00,3912,48,100
2014-08-26 08:00:00,4196,48,100
2014-08-26 09:00:00,3634,48,100
2014-08-26 10:00:00,3721,48,100
2014-08-26 11:00:00,3925,48,100
2014-08-26 12:00:00,4262,48,100
2014-08-26 13:00:00,4578,48,92
2014-08-26 14:00:00,5542,48,100
2014-08-26 15:00:00,6514,48,100
2014-08-26 16:00:00,6634,48,100
2014-08-26 17:00:00,6336,48,100
2014-08-26 18:00:00,4875,48,100
2014-08-26 19:00:00,3775,48,100
2014-08-26 20:00:00,3114,48,100
2014-08-26 21:00:00,2658,48,100
2014-08-26 22:00:00,1962,48,100
2014-08-26 23:00:00,1239,48,100
2014-08-27 00:00:00,692,48,100
2014-08-27 01:00:00,415,48,100
2014-08-27 02:00:00,347,48,100
2014-08-27 03:00:00,353,48,100
2014-08-27 04:00:00,644,48,100
2014-08-27 05:00:00,1636,48,100
2014-08-27 06:00:00,3081,48,100
2014-08-27 07:00:00,4158,48,83
2014-08-27 08:00:00,4028,48,100
2014-08-27 09:00:00,3731,48,67
2014-08-27 10:00:00,3782,48,100
2014-08-27 11:00:00,3985,48,92
2014-08-27 12:00:00,4267,48,100
2014-08-27 13:00:00,4475,48,75
2014-08-27 14:00:00,5517,48,100
2014-08-27 15:00:00,6430,48,100
2014-08-27 16:00:00,6556,48,100
2014-08-27 17:00:00,6222,48,100
2014-08-27 18:00:00,4797,48,100
2014-08-27 19:00:00,3946,48,100
2014-08-27 20:00:00,3309,48,100
2014-08-27 21:00:00,2848,48,100
2014-08-27 22:00:00,2069,48,92
2014-08-27 23:00:00,1368,48,100
2014-08-28 00:00:00,727,48,100
2014-08-28 01:00:00,416,48,100
2014-08-28 02:00:00,348,48,100
2014-08-28 03:00:00,381,48,100
2014-08-28 04:00:00,653,48,100
2014-08-28 05:00:00,1659,48,100
2014-08-28 06:00:00,3061,48,100
2014-08-28 07:00:00,4107,48,100
2014-08-28 08:00:00,4284,48,100
2014-08-28 09:00:00,3858,48,100
2014-08-28 10:00:00,3749,48,100
2014-08-28 11:00:00,4059,48,100
2014-08-28 12:00:00,4325,48,100
2014-08-28 13:00:00,4722,48,100
2014-08-28 14:00:00,5767,48,100
2014-08-28 15:00:00,6415,48,100
2014-08-28 16:00:00,6628,48,58
2014-08-28 17:00:00,6129,48,50
2014-08-28 18:00:00,4754,48,92
2014-08-28 19:00:00,4013,48,100
2014-08-28 20:00:00,3378,48,100
2014-08-28 21:00:00,2959,48,100
2014-08-28 22:00:00,2450,48,100
2014-08-28 23:00:00,1580,48,100
2014-08-29 00:00:00,808,48,100
2014-08-29 01:00:00,513,48,100
2014-08-29 02:00:00,421,48,100
2014-08-29 03:00:00,408,48,100
2014-08-29 04:00:00,699,48,100
2014-08-29 05:00:00,1635,48,100
2014-08-29 06:00:00,3086,48,100
2014-08-29 07:00:00,4209,48,100
2014-08-29 08:00:00,4029,48,100
2014-08-29 09:00:00,3863,48,100
2014-08-29 10:00:00,4166,48,100
2014-08-29 11:00:00,4622,48,100
2014-08-29 12:00:00,5005,48,100
2014-08-29 13:00:00,5425,48,100
2014-08-29 14:00:00,6447,48,92
2014-08-29 15:00:00,6818,48,100
2014-08-29 16:00:00,6705,48,100
2014-08-29 17:00:00,6184,48,100
2014-08-29 18:00:00,5040,48,100
2014-08-29 19:00:00,4362,48,100
2014-08-29 20:00:00,3606,48,100
2014-08-29 21:00:00,3120,48,100
2014-08-29 22:00:00,2698,48,100
2014-08-29 23:00:00,2079,48,100
2014-09-02 00:00:00,603,48,92
2014-09-02 01:00:00,375,48,100
2014-09-02 02:00:00,302,48,100
2014-09-02 03:00:00,362,48,100
2014-09-02 04:00:00,591,48,100
2014-09-02 05:00:00,1614,48,100
2014-09-02 06:00:00,3132,48,100
2014-09-02 07:00:00,4189,48,100
2014-09-02 08:00:00,4249,48,100
2014-09-02 09:00:00,3992,48,100
2014-09-02 10:00:00,3759,48,100
2014-09-02 11:00:00,4027,48,100
2014-09-02 12:00:00,4383,48,100
2014-09-02 13:00:00,4603,48,100
2014-09-02 14:00:00,5829,48,100
2014-09-02 15:00:00,6204,48,100
2014-09-02 16:00:00,6534,48,100
2014-09-02 17:00:00,6348,48,100
2014-09-02 18:00:00,4331,48,100
2014-09-02 19:00:00,3996,48,100
2014-09-02 20:00:00,2913,48,100
2014-09-02 21:00:00,2487,48,100
2014-09-02 22:00:00,1865,48,100
2014-09-02 23:00:00,1186,48,100
2014-09-03 00:00:00,665,48,100
2014-09-03 01:00:00,380,48,100
2014-09-03 02:00:00,316,48,100
2014-09-03 03:00:00,395,48,100
2014-09-03 04:00:00,628,48,100
2014-09-03 05:00:00,1542,48,100
2014-09-03 06:00:00,3086,48,83
2014-09-03 07:00:00,4215,48,100
2014-09-03 08:00:00,4212,48,100
2014-09-03 09:00:00,3682,48,100
2014-09-03 10:00:00,3641,48,100
2014-09-03 11:00:00,3827,48,100
2014-09-03 12:00:00,4308,48,100
2014-09-03 13:00:00,4562,48,100
2014-09-03 14:00:00,5419,48,100
2014-09-03 15:00:00,6500,48,100
2014-09-03 16:00:00,6586,48,100
2014-09-03 17:00:00,6343,48,100
2014-09-03 18:00:00,4989,48,100
2014-09-03 19:00:00,3961,48,100
2014-09-03 20:00:00,3180,48,100
2014-09-03 21:00:00,2742,48,100
2014-09-03 22:00:00,1896,48,100
2014-09-03 23:00:00,1161,48,100
2014-09-04 00:00:00,653,48,100
2014-09-04 01:00:00,397,48,100
2014-09-04 02:00:00,344,48,100
2014-09-04 03:00:00,362,48,100
2014-09-04 04:00:00,617,48,100
2014-09-04 05:00:00,1561,48,100
2014-09-04 06:00:00,3139,48,100
2014-09-04 07:00:00,4174,48,100
2014-09-04 08:00:00,4353,48,100
2014-09-04 09:00:00,3721,48,100
2014-09-04 10:00:00,3716,48,100
2014-09-04 11:00:00,4054,48,100
2014-09-04 12:00:00,4162,48,100
2014-09-04 13:00:00,4632,48,100
2014-09-04 14:00:00,5758,48,100
2014-09-04 15:00:00,6429,48,100
2014-09-04 16:00:00,6608,48,100
2014-09-04 17:00:00,6451,48,100
2014-09-04 18:00:00,5144,48,100
2014-09-04 19:00:00,3905,48,100
2014-09-04 20:00:00,3159,48,100
2014-09-04 21:00:00,2653,48,100
2014-09-04 22:00:00,1971,48,100
2014-09-04 23:00:00,1234,48,100
2014-09-05 00:00:00,723,48,100
2014-09-05 01:00:00,469,48,100
2014-09-05 02:00:00,373,48,100
2014-09-05 03:00:00,408,48,100
2014-09-05 04:00:00,665,48,100
2014-09-05 05:00:00,1568,48,100
2014-09-05 06:00:00,3067,48,100
2014-09-05 07:00:00,4284,48,100
2014-09-05 08:00:00,4061,48,83
2014-09-05 09:00:00,3772,48,100
2014-09-05 10:00:00,3971,48,100
2014-09-05 11:00:00,4430,48,75
2014-09-05 12:00:00,4692,48,100
2014-09-05 13:00:00,5212,48,92
2014-09-05 14:00:00,6007,48,100
2014-09-05 15:00:00,6875,48,100
2014-09-05 16:00:00,6433,48,100
2014-09-05 17:00:00,6457,48,100
2014-09-05 18:00:00,5386,48,100
2014-09-05 19:00:00,4417,48,100
2014-09-05 20:00:00,3538,48,100
2014-09-05 21:00:00,2935,48,100
2014-09-05 22:00:00,2464,48,100
2014-09-05 23:00:00,1698,48,100
2014-09-08 00:00:00,691,48,100
2014-09-08 01:00:00,399,48,100
2014-09-08 02:00:00,319,48,100
2014-09-08 03:00:00,384,48,100
2014-09-08 04:00:00,652,48,100
2014-09-08 05:00:00,1601,48,100
2014-09-08 06:00:00,3095,48,100
2014-09-08 07:00:00,4150,48,100
2014-09-08 08:00:00,4233,48,100
2014-09-08 09:00:00,3704,48,100
2014-09-08 10:00:00,3709,48,100
2014-09-08 11:00:00,3901,48,100
2014-09-08 12:00:00,4034,48,100
2014-09-08 13:00:00,4435,48,83
2014-09-08 14:00:00,5348,48,100
2014-09-08 15:00:00,6159,48,100
2014-09-08 16:00:00,6318,48,100
2014-09-08 17:00:00,5931,48,100
2014-09-08 18:00:00,4984,48,100
2014-09-08 19:00:00,3537,48,92
2014-09-08 20:00:00,2561,48,100
2014-09-08 21:00:00,2197,48,100
2014-09-08 22:00:00,1857,48,100
2014-09-08 23:00:00,1209,48,100
2014-09-09 00:00:00,642,48,100
2014-09-09 01:00:00,390,48,100
2014-09-09 02:00:00,311,48,100
2014-09-09 03:00:00,360,48,100
2014-09-09 04:00:00,615,48,100
2014-09-09 05:00:00,1501,48,92
2014-09-09 06:00:00,3100,48,100
2014-09-09 07:00:00,4227,48,100
2014-09-09 08:00:00,4179,48,100
2014-09-09 09:00:00,3827,48,100
2014-09-09 10:00:00,3592,48,100
2014-09-09 11:00:00,3969,48,100
2014-09-09 12:00:00,4210,48,100
2014-09-09 13:00:00,4552,48,100
2014-09-09 14:00:00,5565,48,100
2014-09-09 15:00:00,6344,48,100
2014-09-09 16:00:00,6566,48,100
2014-09-09 17:00:00,6348,48,100
2014-09-09 18:00:00,5006,48,100
2014-09-09 19:00:00,3783,48,100
2014-09-09 20:00:00,3061,48,100
2014-09-09 21:00:00,2506,48,100
2014-09-09 22:00:00,1733,48,92
2014-09-09 23:00:00,1087,48,100
2014-09-10 00:00:00,665,48,100
2014-09-10 01:00:00,377,48,100
2014-09-10 02:00:00,336,48,100
2014-09-10 03:00:00,389,48,100
2014-09-10 04:00:00,591,48,100
2014-09-10 05:00:00,1546,48,100
2014-09-10 06:00:00,3088,48,100
2014-09-10 07:00:00,4197,48,100
2014-09-10 08:00:00,4283,48,100
2014-09-10 09:00:00,3665,48,100
2014-09-10 10:00:00,3631,48,100
2014-09-10 11:00:00,4042,48,100
2014-09-10 12:00:00,4270,48,100
2014-09-10 13:00:00,4593,48,100
2014-09-10 14:00:00,5427,48,100
2014-09-10 15:00:00,6328,48,100
2014-09-10 16:00:00,6455,48,100
2014-09-10 17:00:00,6408,48,100
2014-09-10 18:00:00,5200,48,100
2014-09-10 19:00:00,3997,48,100
2014-09-10 20:00:00,3172,48,100
2014-09-10 21:00:00,2581,48,100
2014-09-10 22:00:00,1872,48,100
2014-09-10 23:00:00,1173,48,100
2014-09-11 00:00:00,705,48,100
2014-09-11 01:00:00,388,48,100
2014-09-11 02:00:00,354,48,100
2014-09-11 03:00:00,379,48,100
2014-09-11 04:00:00,662,48,100
2014-09-11 05:00:00,1548,48,100
2014-09-11 06:00:00,3049,48,100
2014-09-11 07:00:00,4099,48,100
2014-09-11 08:00:00,4062,48,100
2014-09-11 09:00:00,3728,48,100
2014-09-11 10:00:00,3848,48,100
2014-09-11 11:00:00,3863,48,100
2014-09-11 12:00:00,4305,48,100
2014-09-11 13:00:00,4534,48,100
2014-09-11 14:00:00,5629,48,100
2014-09-11 15:00:00,6415,48,100
2014-09-11 16:00:00,6565,48,100
2014-09-11 17:00:00,6363,48,75
2014-09-11 18:00:00,4887,48,100
2014-09-11 19:00:00,3898,48,100
2014-09-11 20:00:00,3114,48,100
2014-09-11 21:00:00,2546,48,100
2014-09-11 22:00:00,1852,48,100
2014-09-11 23:00:00,1341,48,100
2014-09-12 00:00:00,682,48,100
2014-09-12 01:00:00,454,48,100
2014-09-12 02:00:00,385,48,100
2014-09-12 03:00:00,385,48,100
2014-09-12 04:00:00,664,48,100
2014-09-12 05:00:00,1599,48,100
2014-09-12 06:00:00,3062,48,92
2014-09-12 07:00:00,4190,48,100
2014-09-12 08:00:00,4255,48,92
2014-09-12 09:00:00,3757,48,92
2014-09-12 10:00:00,4015,48,100
2014-09-12 11:00:00,4218,48,100
2014-09-12 12:00:00,4744,48,100
2014-09-12 13:00:00,5104,48,100
2014-09-12 14:00:00,5980,48,100
2014-09-12 15:00:00,6779,48,100
2014-09-12 16:00:00,6665,48,100
2014-09-12 17:00:00,6416,48,100
2014-09-12 18:00:00,5504,48,100
2014-09-12 19:00:00,4429,48,100
2014-09-12 20:00:00,3480,48,100
2014-09-12 21:00:00,3015,48,100
2014-09-12 22:00:00,2452,48,100
2014-09-12 23:00:00,1776,48,100
2014-09-15 00:00:00,629,48,100
2014-09-15 01:00:00,418,48,100
2014-09-15 02:00:00,361,48,100
2014-09-15 03:00:00,390,48,100
2014-09-15 04:00:00,683,48,100
2014-09-15 05:00:00,1576,48,100
2014-09-15 06:00:00,3123,48,100
2014-09-15 07:00:00,4235,48,100
2014-09-15 08:00:00,4192,48,100
2014-09-15 09:00:00,3620,48,100
2014-09-15 10:00:00,3773,48,100
2014-09-15 11:00:00,3783,48,100
2014-09-15 12:00:00,4284,48,100
2014-09-15 13:00:00,4560,48,100
2014-09-15 14:00:00,5563,48,100
2014-09-15 15:00:00,6367,48,92
2014-09-15 16:00:00,6344,48,100
2014-09-15 17:00:00,6126,48,83
2014-09-15 18:00:00,4611,48,100
2014-09-15 19:00:00,3647,48,100
2014-09-15 20:00:00,2812,48,100
2014-09-15 21:00:00,2428,48,100
2014-09-15 22:00:00,1747,48,100
2014-09-15 23:00:00,1138,48,100
2014-09-16 00:00:00,678,48,100
2014-09-16 01:00:00,371,48,100
2014-09-16 02:00:00,294,48,92
2014-09-16 03:00:00,361,48,92
2014-09-16 04:00:00,690,48,100
2014-09-16 05:00:00,1600,48,100
2014-09-16 06:00:00,3155,48,100
2014-09-16 07:00:00,4119,48,100
2014-09-16 08:00:00,4320,48,100
2014-09-16 09:00:00,3886,48,92
2014-09-16 10:00:00,3644,48,83
2014-09-16 11:00:00,4025,48,92
2014-09-16 12:00:00,4235,48,92
2014-09-16 13:00:00,4511,48,100
2014-09-16 14:00:00,5864,48,83
2014-09-16 15:00:00,6155,48,100
2014-09-16 16:00:00,6618,48,100
2014-09-16 17:00:00,6142,48,100
2014-09-16 18:00:00,4774,48,100
2014-09-16 19:00:00,3789,48,100
2014-09-16 20:00:00,3000,48,100
2014-09-16 21:00:00,2592,48,100
2014-09-16 22:00:00,1802,48,92
2014-09-16 23:00:00,1913,48,25
2014-09-17 00:00:00,1310,48,8
2014-09-17 01:00:00,437,48,100
2014-09-17 02:00:00,331,48,100
2014-09-17 03:00:00,389,48,100
2014-09-17 04:00:00,643,48,100
2014-09-17 05:00:00,1599,48,100
2014-09-17 06:00:00,3110,48,100
2014-09-17 07:00:00,4098,48,100
2014-09-17 08:00:00,4255,48,100
2014-09-17 09:00:00,3643,48,100
2014-09-17 10:00:00,3654,48,100
2014-09-17 11:00:00,3929,48,100
2014-09-17 12:00:00,4144,48,92
2014-09-17 13:00:00,4442,48,100
2014-09-17 14:00:00,5456,48,92
2014-09-17 15:00:00,6318,48,100
2014-09-17 16:00:00,6458,48,83
2014-09-17 17:00:00,6192,48,83
2014-09-17 18:00:00,5075,48,100
2014-09-17 19:00:00,3932,48,100
2014-09-17 20:00:00,3080,48,100
2014-09-17 21:00:00,2726,48,75
2014-09-17 22:00:00,1956,48,92
2014-09-17 23:00:00,1182,48,100
2014-09-18 00:00:00,699,48,100
2014-09-18 01:00:00,452,48,100
2014-09-18 02:00:00,368,48,100
2014-09-18 03:00:00,386,48,100
2014-09-18 04:00:00,670,48,100
2014-09-18 05:00:00,1602,48,100
2014-09-18 06:00:00,3072,48,100
2014-09-18 07:00:00,4146,48,100
2014-09-18 08:00:00,4260,48,100
2014-09-18 09:00:00,3709,48,100
2014-09-18 10:00:00,3653,48,100
2014-09-18 11:00:00,3863,48,100
2014-09-18 12:00:00,4146,48,100
2014-09-18 13:00:00,4574,48,100
2014-09-18 14:00:00,5769,48,92
2014-09-18 15:00:00,6419,48,100
2014-09-18 16:00:00,6674,48,100
2014-09-18 17:00:00,6316,48,100
2014-09-18 18:00:00,5122,48,100
2014-09-18 19:00:00,3955,48,100
2014-09-18 20:00:00,3181,48,100
2014-09-18 21:00:00,2750,48,100
2014-09-18 22:00:00,2028,48,100
2014-09-18 23:00:00,1307,48,100
2014-09-19 00:00:00,828,48,100
2014-09-19 01:00:00,475,48,100
2014-09-19 02:00:00,406,48,100
2014-09-19 03:00:00,393,48,100
2014-09-19 04:00:00,710,48,100
2014-09-19 05:00:00,1650,48,100
2014-09-19 06:00:00,2881,48,100
2014-09-19 07:00:00,4206,48,100
2014-09-19 08:00:00,4150,48,100
2014-09-19 09:00:00,3882,48,100
2014-09-19 10:00:00,4031,48,100
2014-09-19 11:00:00,4468,48,100
2014-09-19 12:00:00,4802,48,100
2014-09-19 13:00:00,5174,48,100
2014-09-19 14:00:00,6037,48,100
2014-09-19 15:00:00,6910,48,100
2014-09-19 16:00:00,6533,48,100
2014-09-19 17:00:00,6418,48,100
2014-09-19 18:00:00,5120,48,100
2014-09-19 19:00:00,4322,48,100
2014-09-19 20:00:00,3409,48,100
2014-09-19 21:00:00,3055,48,100
2014-09-19 22:00:00,2770,48,100
2014-09-19 23:00:00,1845,48,100
2014-09-22 00:00:00,607,48,100
2014-09-22 01:00:00,409,48,100
2014-09-22 02:00:00,331,48,100
2014-09-22 03:00:00,384,48,100
2014-09-22 04:00:00,657,48,100
2014-09-22 05:00:00,1614,48,100
2014-09-22 06:00:00,3097,48,100
2014-09-22 07:00:00,4189,48,100
2014-09-22 08:00:00,4263,48,100
2014-09-22 09:00:00,3578,48,92
2014-09-22 10:00:00,3628,48,100
2014-09-22 11:00:00,3870,48,92
2014-09-22 12:00:00,4144,48,100
2014-09-22 13:00:00,4516,48,83
2014-09-22 14:00:00,5438,48,100
2014-09-22 15:00:00,6436,48,92
2014-09-22 16:00:00,6374,48,100
2014-09-22 17:00:00,6292,48,100
2014-09-22 18:00:00,4562,48,100
2014-09-22 19:00:00,3465,48,92
2014-09-22 20:00:00,2653,48,100
2014-09-22 21:00:00,2269,48,100
2014-09-22 22:00:00,1784,48,100
2014-09-22 23:00:00,1081,48,100
2014-09-23 00:00:00,600,48,100
2014-09-23 01:00:00,423,48,100
2014-09-23 02:00:00,273,48,100
2014-09-23 03:00:00,351,48,100
2014-09-23 04:00:00,646,48,100
2014-09-23 05:00:00,1632,48,83
2014-09-23 06:00:00,3096,48,100
2014-09-23 07:00:00,4219,48,100
2014-09-23 08:00:00,4312,48,100
2014-09-23 09:00:00,3724,48,100
2014-09-23 10:00:00,3608,48,100
2014-09-23 11:00:00,3987,48,100
2014-09-23 12:00:00,4166,48,100
2014-09-23 13:00:00,4562,48,100
2014-09-23 14:00:00,5719,48,92
2014-09-23 15:00:00,6492,48,100
2014-09-23 16:00:00,6441,48,100
2014-09-23 17:00:00,6345,48,100
2014-09-23 18:00:00,4964,48,83
2014-09-23 19:00:00,3831,48,100
2014-09-23 20:00:00,2898,48,100
2014-09-23 21:00:00,2465,48,100
2014-09-23 22:00:00,1865,48,100
2014-09-23 23:00:00,1313,48,83
2014-09-24 00:00:00,673,48,100
2014-09-24 01:00:00,389,48,100
2014-09-24 02:00:00,305,48,100
2014-09-24 03:00:00,366,48,100
2014-09-24 04:00:00,672,48,67
2014-09-24 05:00:00,1560,48,100
2014-09-24 06:00:00,3001,48,92
2014-09-24 07:00:00,4169,48,92
2014-09-24 08:00:00,4390,48,100
2014-09-24 09:00:00,3752,48,100
2014-09-24 10:00:00,3615,48,100
2014-09-24 11:00:00,4013,48,92
2014-09-24 12:00:00,4260,48,100
2014-09-24 13:00:00,4614,48,75
2014-09-24 14:00:00,5700,48,92
2014-09-24 15:00:00,6352,48,100
2014-09-24 16:00:00,6497,48,100
2014-09-24 17:00:00,6291,48,100
2014-09-24 18:00:00,5051,48,100
2014-09-24 19:00:00,3891,48,100
